	#	-	_	a	b	c	c͡ç	d	d̪	d͡z	d͡ʑ	d͡ʒ	e	f	h	i	j	k	l	l̪	m	n	n̪	o	p	p͡f	q	q͡χ	r	s	s̪	t	t̪	t͡s	t͡ɕ	t͡ɬ	t͡ʃ	u	v	w	x	y	z	æ	ç	ð	ø	ħ	ŋ	œ	ɐ	ɑ	ɒ	ɔ	ɕ	ɖ	ɖ͡ʐ	ɘ	ə	ɛ	ɜ	ɟ	ɟ͡ʝ	ɡ	ɢ	ɣ	ɤ	ɥ	ɦ	ɨ	ɪ	ɫ	ɬ	ɭ	ɮ	ɯ	ɱ	ɲ	ɳ	ɴ	ɵ	ɸ	ɹ	ɺ	ɻ	ɽ	ɾ	ʀ	ʁ	ʂ	ʃ	ʈ	ʈ͡ʂ	ʉ	ʊ	ʋ	ʌ	ʍ	ʎ	ʏ	ʐ	ʑ	ʒ	ʔ	ʕ	ʜ	ʝ	ʡ	ʰ	ʲ	ʷ	ʼ	ˀ	ˠ	ˤ	̃	̥	̪	̯	β	θ	χ
ɲ	0.0	0.002112774120437729	0.0011560025432055946	0.0	0.0017433245198593718	0.004894762604013706	0.0	0.004312469196648598	0.0034904013961605585	0.010362694300518132	0.01406469760900141	0.004854368932038835	0.0013163957085499903	0.0020323137892490606	0.003652523284835941	0.0016333829079373822	0.005725737188663042	0.0030264053870015873	0.002787240631774545	0.0	0.0030588640143766597	0.053984901097974165	0.03063308373042885	8.535093459273378E-4	0.0	0.0	0.0	0.0	6.747258926061289E-4	0.00189040383751979	0.0	0.0024261480532587996	0.005842259006815967	0.0029472443265546717	0.01159823706796567	0.0	0.0047984644913627635	0.0012427412612694031	0.002677171377213447	0.004500045000450003	0.001872191712431353	0.0	0.003099621846134771	0.00363145880888151	0.0	0.0	0.002549719530851607	0.0	0.01537147736976943	0.0026680896478121665	0.0	0.0	0.002619858527639508	0.0012027615404969804	0.0021331058020477816	0.004627487274409997	0.0	0.008156606851549756	9.877128521196322E-4	0.002373144632378322	0.0	0.0	0.0	0.0	0.0	0.003170074496750673	0.0	0.0	0.006097560975609755	0.0014491353492416192	0.001828042166839315	0.004262574595055413	0.012634238787113073	0.0	0.0	0.0022722108611679163	0.0	0.932797775374633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025252525252525252	0.001738676866904286	0.0	0.0	0.0	0.006320313487548984	0.008688097306689836	0.0	0.006506180871828237	0.0015202189115232593	0.002550369803621524	0.0048661800486618015	0.0	0.008598452278589856	0.006222775357809582	0.0	0.0	0.0015974440894568676	0.0	0.02016129032258065	0.0	0.0	0.0	0.0	0.0012783146699391523	0.0	0.0012675877804537957	0.0	0.0	0.0	0.011077263915812796	0.0	0.0	0.00792550029720626	0.0	0.017286084701815037	0.004776689754000476
ɳ	0.0	5.762111237557442E-4	5.780012716027973E-4	0.0	0.0	0.0	0.0	6.160670280926569E-4	0.0	0.0	0.0	0.0024271844660194177	2.63279141709998E-4	0.0010161568946245303	0.0	1.7193504294077706E-4	0.0013013039065143278	0.0	7.742335088262624E-4	0.0	9.558950044927061E-4	0.004076984718336591	0.05786249149081004	2.8450311530911254E-4	0.0	0.0	0.0	0.0	0.0	3.5445071953496066E-4	0.0	2.9113776639105594E-4	0.001947419668938656	0.0	0.0	0.0	0.0	3.3892943489165537E-4	0.0011473591616629059	9.000090000900005E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034158838599487626	0.0	0.0	0.0	0.0	7.216569242981881E-4	0.004266211604095563	0.004627487274409997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028116213683223992	0.0	0.0022722108611679163	0.0	0.0	0.9728171334431631	0.0	0.0	0.0	0.0	0.0	0.017006802721088444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002550369803621524	0.0064882400648824026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002769315978953199	0.0	0.0	0.0	0.0	0.008643042350907518	0.001194172438500119
ɴ	0.0	5.522023269325882E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31639570854999E-4	0.0	0.0	8.596752147038853E-5	0.0	2.522004489167989E-4	1.5484670176525245E-4	0.0	0.0	2.8117135988528215E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.704592213035199E-5	0.0	0.0	0.0	0.0	0.0	0.0	3.824530538876353E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15740421125302E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9039301310043668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016220600162206006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001194172438500119
ɵ	0.0	3.841407491704962E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31639570854999E-4	0.0010161568946245303	0.0	2.579025644111656E-4	0.0	1.2610022445839946E-4	4.6454010529575746E-4	0.0	1.9117900089854123E-4	4.2175703982792317E-4	0.0	0.0011380124612364502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.038118263777477E-4	0.0	0.0	0.001248127808287569	0.02916611427813868	0.0	5.187798298402158E-4	0.0	0.0	0.010198878123406427	0.0	0.0017079419299743813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9508514084785285E-4	0.006687953054884361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012186947778928766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7885952712100139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026024723487312947	0.005320766190331407	0.0	0.0032441200324412013	0.0	0.0	0.08089607965152458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɸ	0.0	7.202639046946803E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.596752147038853E-5	2.6026078130286556E-4	3.783006733751984E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.240639041437845E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8455284552845529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɹ	0.0	4.321583428168081E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7193504294077706E-4	0.0010410431252114623	5.044008978335978E-4	3.096934035305049E-4	0.0	9.558950044927061E-4	8.435140796558463E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023196474135931343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002479697476907817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.47221263375906E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.765422077922078	0.0	0.0	0.0	0.004346692167260714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.601094557616296E-4	0.0	0.0	0.0	0.0	0.006222775357809582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025351755609075914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɺ	0.0	1.4405278093893606E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5484670176525245E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8402777777777778	0.0	0.0	8.69338433452143E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɻ	0.0	4.321583428168081E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010362694300518132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2610022445839946E-4	6.193868070610098E-4	0.0	5.735370026956236E-4	1.4058567994264107E-4	0.0	5.690062306182251E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.539709649871906E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056232427366447985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9132653061224489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002550369803621524	0.0032441200324412013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɽ	0.0	4.8017593646312024E-5	5.780012716027973E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8235800179708246E-4	2.8117135988528215E-4	0.0	2.8450311530911254E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	8.69338433452143E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɾ	0.0	1.6806157776209208E-4	0.006358013987630771	9.423027995816182E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.087538808059902E-4	8.596752147038853E-5	2.6026078130286556E-4	0.0	6.193868070610098E-4	0.0	1.9117900089854123E-4	0.002249370879082257	0.0	0.003698540499018464	3.948745286185318E-4	0.0	0.0	0.0	0.027213944335113868	2.3630047968997375E-4	0.0	0.0	0.0	0.0	0.0023196474135931343	0.0	0.0	0.0	0.0	9.000090000900005E-4	0.001248127808287569	0.0013257324671881216	6.199243692269542E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4055230809939606E-4	0.0	0.0	0.0	0.0	1.9754257042392642E-4	0.0	0.07352941176470588	0.01958863858961802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045444217223358325	0.0	0.0	0.0	0.0	0.0	0.0	0.032467532467532464	0.0	0.0	0.0	0.6542641050160828	0.01623376623376624	0.012421074422937583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008598452278589856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00792550029720626	0.0	0.0	0.0
ʀ	0.0	3.601319523473401E-4	5.780012716027973E-4	1.8846055991632364E-4	0.0	0.0	0.0	6.160670280926569E-4	0.0	0.010362694300518132	0.0	0.0	2.63279141709998E-4	0.0	6.087538808059902E-4	2.579025644111656E-4	0.0	3.783006733751984E-4	6.193868070610098E-4	0.0	9.558950044927061E-4	9.840997595984874E-4	0.0	8.535093459273378E-4	1.974372643092659E-4	0.0	4.576868506567804E-4	0.0	0.0186674163621029	4.726009593799475E-4	0.0	1.9409184426070399E-4	0.0	0.0	0.0023196474135931343	0.0	6.854949273375375E-4	3.3892943489165537E-4	0.0019122652694381762	0.0027000270002700017	6.240639041437845E-4	0.0	0.0012398487384539085	0.002075119319360863	0.0	0.0	0.0	0.0	0.0034158838599487626	0.0026680896478121665	0.0012836970474967909	4.4035404465190035E-4	0.0	2.4055230809939606E-4	0.0021331058020477816	0.004627487274409997	0.0	0.0	3.9508514084785285E-4	4.31480842250604E-4	0.0	0.0	0.0	5.455686188930419E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.001828042166839315	0.0	0.0031585596967782683	0.0	0.009057971014492754	0.0	0.0	0.0	0.0	0.04366812227074236	0.0	0.0	0.040584415584415584	0.0	0.0	0.0	0.046944275406415714	0.8892045454545454	0.03622813373356795	0.0	4.2135423250326564E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002587322121604141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013846579894765995	0.0	0.0	0.001981375074301565	0.0026766595289079227	0.0	0.0
ʁ	0.0	0.002833038025132409	0.007514016530836366	4.240362598117282E-4	0.0034866490397187436	0.002447381302006853	0.016806722689075626	0.005339247576803026	0.006980802792321117	0.020725388601036263	0.0	0.012135922330097087	0.0011847561376949912	0.0060969413677471815	0.0042612771656419315	0.001289512822055828	0.0033833901569372523	0.0036569065092935844	0.005264787860018584	0.05633802816901409	0.004779475022463531	0.00393639903839395	0.0	0.0025605280377820135	0.0	0.0	0.013272918669046629	0.029097963142580015	0.04970480742198483	0.00378080767503958	0.0	0.00291137766391056	0.003894839337877312	0.004912073877591118	0.0023196474135931343	0.013106159895150724	0.002056484782012613	0.0015816706961610588	0.005736795808314529	0.006300063000630004	0.011233150274588117	0.0013257324671881216	0.00867894116917736	0.0010375596596804316	0.010869565217391302	0.0	0.005099439061703214	0.03450258769407704	0.007685738684884715	0.008004268943436501	0.0	0.0010274927708544342	0.001309929263819754	0.0012027615404969804	0.010665529010238909	0.0	0.0	0.008156606851549756	0.0011852554225435584	0.0010787021056265099	0.5073529411764707	0.0	0.0	0.007092392045609545	0.0	0.08400697416389283	0.0034812880765883376	0.0	0.006097560975609755	0.004347406047724857	0.0030467369447321918	0.0	0.009475679090334805	0.0	0.009057971014492754	0.0022722108611679163	0.0	0.0015448787270199301	0.0	0.0	0.0	0.0	0.3969155844155844	0.0	0.0	0.0	0.5465530731113621	0.00405844155844156	0.925163026601801	0.014094432699083857	0.005477605022542452	0.013032145960034755	0.0	0.0	0.0038005472788081485	0.002550369803621524	0.0032441200324412013	0.0	0.004299226139294928	0.0	0.0	0.0	0.011182108626198076	0.015523932729624844	0.010080645161290326	0.0	0.0	0.0	0.0	0.001022651735951322	0.0035599857600569613	0.006337938902268978	0.0	0.0	0.0	0.002769315978953199	0.0	0.0	0.013869625520110956	0.00802997858672377	0.008643042350907518	0.03940769047050393
ʂ	0.0	7.922902951641483E-4	5.780012716027973E-4	0.0	5.811081732864572E-4	0.0	0.0	0.001026778380154428	0.0	0.0	0.05625879043600564	0.007281553398058252	3.949187125649971E-4	0.0020323137892490606	0.0018262616424179704	2.579025644111656E-4	2.6026078130286556E-4	0.002143703815792791	0.0012387736141220196	0.0	0.001720611008086871	8.435140796558463E-4	0.0	5.690062306182251E-4	0.0	0.36666666666666664	0.0	0.0	0.0010120888389091934	0.006616413431319264	0.05952380952380952	7.763673770428159E-4	0.005842259006815967	0.0029472443265546717	0.018557179308745075	0.013106159895150724	0.008225939128050452	4.5190591318887386E-4	0.0019122652694381762	0.0	0.004368447329006491	0.0	0.00867894116917736	0.0	0.010869565217391302	0.0	0.0	0.0	8.539709649871906E-4	0.0	0.0	0.0	0.0	0.0	0.008532423208191127	0.009254974548819994	0.0	0.0	3.9508514084785285E-4	0.0	0.0	0.00979431929480901	0.0	0.0	0.0	0.003170074496750673	0.0	0.0	0.006097560975609755	9.66090232827746E-4	0.0012186947778928766	0.0021312872975277064	0.0031585596967782683	0.00937207122774133	0.0	0.006816632583503749	0.0	0.0030897574540398602	0.0	0.0	0.0	0.0	0.0	0.0	0.017006802721088444	0.025252525252525252	0.001738676866904286	0.0	0.0	0.9362226920366455	0.07457969915307801	0.004344048653344918	0.0	0.0	0.0015202189115232593	0.002550369803621524	0.0	0.0	0.004299226139294928	0.0	0.0	0.0	0.0015974440894568676	0.0	0.0	0.05154639175257733	0.0	0.0	0.0	2.556629339878305E-4	0.0035599857600569613	0.0012675877804537957	0.0	0.0	0.0	0.0013846579894765995	0.0	0.0	0.001981375074301565	0.0	0.0	0.004776689754000476
ʃ	0.0	0.008835237230921411	0.008670019074041961	1.4134541993724272E-4	8.716622599296859E-4	0.029368575624082238	0.016806722689075626	0.008419582717266309	0.034904013961605584	0.031088082901554397	0.02812939521800282	0.021844660194174758	0.005397222405054961	0.008129255156996243	0.03287270956352347	0.0030088632514635983	0.013273299846446143	0.011222919976797552	0.011613502632393937	0.05633802816901409	0.010132487047622684	0.010684511675640721	0.0136147038801906	0.0056900623061822515	1.974372643092659E-4	0.36666666666666664	0.0	0.019398642095053344	5.622715771717742E-4	0.05812991800373355	0.5178571428571429	0.009219362602383438	0.005842259006815967	0.043226250122801846	0.6200417536534447	0.013106159895150724	0.20050726624622975	0.004970965045077613	0.009178873293303247	0.010800108001080007	0.04118821767348977	0.01458305713906934	0.027896596615212942	0.006225357958082589	0.032608695652173905	0.0	0.005099439061703214	0.03450258769407704	0.007685738684884715	0.0	6.418485237483954E-4	1.4678468155063349E-4	0.0	0.0019244184647951685	0.7194965870307167	0.009254974548819994	0.0	0.0	0.003555766267630676	0.004099068001380737	0.0	0.00979431929480901	0.0	2.7278430944652096E-4	0.0	0.007925186241876683	0.010443864229765013	0.08086253369272238	0.02439024390243902	0.014974398608830064	0.012796295167875204	0.010656436487638534	0.025268477574226147	0.0	0.05434782608695652	0.02044989775051125	0.0	0.0	0.016474464579901142	0.04366812227074236	0.01390820584144645	0.0	0.016233766233766232	0.0	0.0	0.025252525252525252	0.01999478396939929	0.0	0.0010350895352447989	0.27871740662438327	0.9244511861121645	0.02606429192006951	0.024752475247524747	0.04554326610279766	0.009121313469139556	0.017852588625350673	0.0064882400648824026	0.0	0.008598452278589856	0.006222775357809582	0.010976948408342489	0.0	0.01597444089456868	0.018111254851228987	0.010080645161290326	0.0	0.6973180076628352	0.0	0.0	2.556629339878305E-4	0.017799928800284807	0.0038027633413613877	0.0	0.0	0.008912655971479501	0.006923289947382997	0.003241491085899514	0.0	0.013869625520110956	0.0	0.5038893690579084	0.01433006926200143
ʈ	0.0	0.0010083694665725524	0.002312005086411189	0.0	2.905540866432286E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.087538808059902E-4	6.017726502927196E-4	0.0	8.827015712087963E-4	0.0013936203158872724	0.0	9.558950044927061E-4	0.0011246854395411286	0.0	8.535093459273378E-4	0.0	0.0	4.576868506567804E-4	0.0	0.0	0.0	0.0	4.8522961065176E-4	0.01363193768257059	0.0	0.0023196474135931343	0.0	0.0	0.0	0.0	0.0	6.240639041437845E-4	0.0	6.199243692269542E-4	0.0	0.0	0.0	0.0	0.0	0.0017079419299743813	0.0	0.0	0.0	0.0	0.0	0.0	0.004627487274409997	0.0	0.0	0.0	6.47221263375906E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.093473889464383E-4	0.0	0.006317119393556537	0.00937207122774133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008116883116883116	0.0	0.0	0.3737373737373737	0.003477353733808572	0.0	0.0	0.0	0.0	0.8631624674196351	0.0	0.0	0.0	0.0	0.008110300081103002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025351755609075914	0.0	0.0	0.0	0.0	0.0	0.0	0.001981375074301565	0.0	0.0	0.0
ʈ͡ʂ	0.0	1.2004398411578004E-4	0.0	9.423027995816182E-5	0.0	0.017131669114047975	0.0	2.053556760308856E-4	0.0	0.0	0.0	0.0024271844660194177	0.0	0.0020323137892490606	0.0	0.0	0.0	2.522004489167989E-4	4.6454010529575746E-4	0.0	5.735370026956236E-4	5.623427197705643E-4	0.0	0.0	1.974372643092659E-4	0.0	0.0	0.0	2.2490863086870966E-4	5.907511992249343E-4	0.0	0.0012615969876945757	0.0	0.005894488653109343	0.016237531895151938	0.0	0.06992048258842884	0.0	0.0	0.001800018000180001	0.0	0.0	6.199243692269542E-4	0.0	0.0	0.0	0.0	0.005750431282346174	0.0	0.0	0.0	1.4678468155063349E-4	0.0	2.4055230809939606E-4	0.0021331058020477816	0.0	0.0	0.0	1.9754257042392642E-4	0.0	0.0	0.0	0.0	5.455686188930419E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0012186947778928766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007047216349541929	0.0037921880925293897	0.008688097306689836	0.9372937293729373	0.0	0.0	0.0	0.0	0.0	0.004299226139294928	0.0	0.0	0.0	0.0015974440894568676	0.0	0.0	0.0	0.0	0.0	0.0	5.11325867975661E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001194172438500119
ʉ	0.0	6.722463110483683E-4	5.780012716027973E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.087538808059902E-4	1.7193504294077706E-4	0.0	6.305011222919973E-4	7.742335088262624E-4	0.0	0.0011470740053912472	5.623427197705643E-4	0.0	0.001991521807163788	0.0	0.0	4.576868506567804E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024854825225388063	0.0	9.000090000900005E-4	0.0	0.02253745194219807	6.199243692269542E-4	0.0	0.0	0.0	0.002549719530851607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9754257042392642E-4	6.47221263375906E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6441119063109955	0.006080875646093037	0.002550369803621524	0.0016220600162206006	0.0	0.0	0.018668326073428748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001981375074301565	0.0	0.0	0.0
ʊ	0.0	0.011236116913237013	0.004624010172822378	1.4134541993724272E-4	5.811081732864572E-4	0.0	0.0	2.053556760308856E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020820862504229245	0.0018915033668759922	0.0046454010529575745	0.0	0.004588296021564989	0.002811713598852822	0.0068073519400953	0.037554411220802865	1.974372643092659E-4	0.0	0.0	0.0	0.0	3.5445071953496066E-4	0.0	3.8818368852140797E-4	0.0	9.824147755182237E-4	0.006958942240779403	0.0	0.0	0.021239577919877073	0.0011473591616629059	0.010800108001080007	0.0	0.005302929868752486	6.199243692269542E-4	0.0	0.0	0.0	0.0	0.0	0.005977796754910333	0.0	6.418485237483954E-4	0.0013210621339557011	0.0039297877914592615	0.002405523080993961	0.0	0.0	0.0	0.0	9.877128521196322E-4	0.0045305488436313416	0.0	0.0	0.0	2.7278430944652096E-4	0.0	0.0	0.0	0.0	0.0	9.66090232827746E-4	0.005484126500517945	0.0	0.0031585596967782683	0.0	0.018115942028985508	0.022722108611679163	0.0	0.0	0.0	0.0	0.0278164116828929	0.0	0.0	0.0	0.0	0.0	0.004346692167260714	0.0	0.0	0.0	0.0	0.0	0.0	0.006506180871828237	0.7597294010337489	0.002550369803621524	0.024330900243309004	0.0	0.0	0.04978220286247666	0.0	0.0	0.0	0.0	0.0	0.0	0.019157088122605363	0.0	0.0	0.0	0.0	0.0025351755609075914	0.0034199726402188786	0.001887148518588413	0.0	0.0	0.006482982171799028	0.0	0.009906875371507825	0.0	0.0	0.0
ʋ	0.0	0.0010323782633957085	5.780012716027973E-4	0.0	0.0029055408664322865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010161568946245303	0.0	0.0	2.6026078130286556E-4	0.0011349020201255951	0.0010839269123567672	0.0	0.003441222016173742	0.0015464424793690515	0.01021102791014295	0.0022760249224729003	3.948745286185318E-4	0.0	0.0	0.0	0.0	1.1815023984498687E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1297647829721847E-4	0.003442077484988717	0.003600036000360002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025619128949615714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021312872975277064	0.0	0.0	0.0	0.0045444217223358325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004346692167260714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7434327977556746	0.0032441200324412013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019157088122605363	0.0	0.0	0.0	0.0	0.0025351755609075914	0.0	0.0	0.0	0.0	0.0	0.0	0.005944125222904695	0.0026766595289079227	0.0	0.0
