	#	-	_	a	b	c	c͡ç	d	d͡z	d͡ʑ	d͡ʒ	e	f	h	i	j	k	l	m	n	o	p	p͡f	q	q͡χ	r	s	t	t͡s	t͡ɕ	t͡ɬ	t͡ʃ	u	v	w	x	y	z	æ	ç	ð	ø	ħ	ŋ	œ	ɐ	ɑ	ɒ	ɔ	ɕ	ɖ	ɖ͡ʐ	ɘ	ə	ɛ	ɜ	ɟ	ɟ͡ʝ	ɡ	ɢ	ɣ	ɤ	ɥ	ɦ	ɨ	ɪ	ɫ	ɬ	ɭ	ɮ	ɯ	ɱ	ɲ	ɳ	ɴ	ɵ	ɸ	ɹ	ɺ	ɻ	ɽ	ɾ	ʀ	ʁ	ʂ	ʃ	ʈ	ʈ͡ʂ	ʉ	ʊ	ʋ	ʌ	ʍ	ʎ	ʏ	ʐ	ʑ	ʒ	ʔ	ʕ	ʜ	ʝ	ʡ	ʰ	ʲ	ʷ	ʼ	ˀ	ˠ	ˤ	̃	̥	̯	β	θ	χ
ɜ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6212121212121212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɟ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.929123984798503E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6301369863013698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2670596236681024E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɟ͡ʝ	0.0	4.82864351332102E-6	5.773338721782807E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6363312813888194E-5	0.0	0.0	1.721718619526011E-5	0.0	3.784915848704297E-5	0.0	0.0	0.0	2.8471372035418388E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1280061363533817E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.52224305437191E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8131868131868132	0.0	0.0	0.0	0.0	0.0	0.0	4.8134777376654636E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5855145213338117E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɡ	0.0	0.0013761634012964907	0.001616534842099186	1.7879744601963948E-4	0.0016600652376514446	0.005624847150892639	0.0034782608695652175	0.0018905415051025329	0.023662551440329218	0.002824858757062147	0.013100436681222707	8.17262697230534E-4	0.001627835995523451	0.007090909090909091	5.853843306388437E-4	0.0031038080333854984	0.013184123539653302	0.0013533256439830835	0.0017786788050338522	0.0013725173583077669	0.0010534407653104802	1.1867088607594936E-4	0.0	0.004768892149669846	9.80392156862745E-4	9.130361269232937E-4	0.0011990971503808897	0.0012432770942311943	0.0017640141121128968	0.002568893040635217	0.002607561929595828	0.00268133379168099	0.0011392861977169155	0.002304501459517591	0.005345655522333967	0.0058081438920809395	0.0035837536501194586	0.00191713048855906	3.126465530717524E-4	0.014238773274917854	1.2003360941063497E-4	0.0015357051446122344	0.027809307604994324	0.008948355207090506	5.349023803155924E-4	1.2809837955549862E-4	3.0965230469786784E-4	6.553938917289291E-4	5.799903334944418E-4	0.004499678594386115	0.0032710280373831778	0.0	0.0023847376788553257	4.929994084007099E-4	4.5294739339559565E-4	0.0	0.0821917808219178	0.08791208791208792	0.9648085048384899	0.1471861471861472	0.08594122319301033	0.0012156998957971517	0.013404825737265416	0.11618004866180048	0.0011552346570397113	0.0023076455942187407	0.0014868309260832626	0.0046758104738154616	0.0027829313543599257	0.0026905829596412557	0.002720471548401723	0.0	0.0017033137194177764	0.0024650780608052587	0.009009009009009009	0.0014184397163120568	0.008403361344537815	8.163265306122449E-4	0.027777777777777776	0.0052173913043478265	0.002398081534772182	0.0024381748519679554	0.0	0.0035564853556485356	0.0014119308153900459	0.002038476239011339	0.004805591961555264	0.0	0.003304692663582287	0.0021380574221136223	0.002553626149131767	0.002106969205834684	0.0	0.0017406440382941688	0.0030959752321981426	0.0	0.0	0.007315521628498728	0.002348030263501174	0.015274949083503055	0.005	0.006024096385542169	0.0	0.0	3.825652273712668E-4	0.0014342058085335247	8.937691521961185E-4	0.0027481964960494676	0.0	9.090909090909091E-4	0.001131381699901004	0.0016160310277957336	0.0015885623510722795	0.0021436227224008574	0.004291845493562232	0.003932316491897045
ɢ	0.0	3.862914810656816E-5	5.773338721782807E-5	0.0	0.0	0.0	0.0	7.716495939194011E-5	0.0	0.0014124293785310734	2.4260067928190198E-4	3.954496922083229E-5	0.0	0.0	3.443437239052022E-5	2.6082420448617632E-5	1.6401302011051955E-4	4.61361014994233E-5	3.82511570975022E-5	5.3824210129716346E-5	5.6942744070836776E-5	0.0	0.0	0.0	0.0	0.0	2.3511708830997837E-5	0.0	0.0	0.0	0.0	1.3750429700928155E-4	3.3840184090601454E-5	3.840835765862652E-5	2.718129926610492E-4	4.3717212090931803E-4	0.0	1.2368583797155226E-4	5.2107758845292065E-5	0.0	0.0	0.0	0.006242905788876277	0.0	0.0	0.0	0.0	0.0	2.416626389560174E-5	0.0	0.0	0.0	7.94912559618442E-4	5.915992900808519E-5	4.313784699005673E-5	0.0	0.0	0.0	0.0	0.797979797979798	1.5885623510722796E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.968609865470852E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2468254979402894E-5	0.0	0.0	0.0	7.635919364691509E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5903307888040714E-4	0.0	0.0	0.0	0.0	0.0	0.0	2.5504348491417786E-5	3.5855145213338117E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1916110581506196E-4
ɣ	0.0	2.9696157606924276E-4	4.041337105247965E-4	3.293637163519675E-5	2.912395153774464E-5	4.891171435558817E-4	0.0	3.858247969597006E-4	0.0	0.0014124293785310734	7.27802037845706E-4	1.4499822047638506E-4	3.0521924916064705E-4	5.454545454545455E-4	1.2052030336682076E-4	6.520605112154408E-4	7.569831697408594E-4	3.5371011149557864E-4	4.590138851700264E-4	2.8257710318101083E-4	4.555419525666942E-4	0.0	0.0	2.292736610418195E-4	9.80392156862745E-4	0.0	5.8779272077494595E-5	2.5786487880350697E-4	4.900039200313603E-4	4.6707146193367583E-4	0.001303780964797914	6.187693365417669E-4	1.917610431800749E-4	3.840835765862652E-4	0.0015402736250792787	0.0013739695228578567	2.654632333421821E-4	3.7105751391465676E-4	1.563232765358762E-4	0.0	0.0	2.559508574353724E-4	0.00170261066969353	3.408897221748764E-4	0.0	0.0	0.0	0.0	2.1749637506041566E-4	4.2854081851296334E-4	4.6728971962616824E-4	0.0	0.001589825119236884	1.9719976336028398E-4	2.1568923495028364E-5	0.0	9.784735812133072E-4	0.0	4.906637590295761E-4	0.0	0.8428911834789515	3.473428273706148E-4	0.0	0.0072992700729927005	9.626955475330927E-5	1.8218254691200583E-4	4.248088360237893E-4	0.0	0.0018552875695732839	0.0	0.0015869417365676718	0.0	0.0	0.0	0.0045045045045045045	0.0	0.0	0.0	0.0	0.0	0.0	1.7415534656913968E-4	0.0	9.414225941422594E-4	0.0	2.1234127489701447E-4	0.0	0.0	0.0013218770654329147	2.2907758094074527E-4	0.0015321756894790602	3.2414910858995135E-4	0.0	0.0	0.0	0.0	0.0	0.0	5.217845030002609E-4	0.0	0.005	0.002008032128514056	0.0	0.0	0.0	3.5855145213338117E-4	2.553626149131767E-4	0.0	0.0	0.0	1.414227124876255E-4	0.0	5.957108816521049E-4	0.0	0.0	0.0020257387988560534
ɤ	0.0	5.070075688987071E-4	2.8866693608914037E-4	9.410391895770499E-6	0.0	0.0	0.0	5.787371954395509E-5	0.0	0.0	0.0	7.513544151958135E-4	0.0	0.0	8.092077511772251E-4	2.6082420448617632E-5	1.2616386162347658E-4	1.6916570549788544E-4	1.530046283900088E-4	1.3456052532429086E-4	0.0013096831136292458	0.0	0.0	0.0	0.0	0.0	0.0	3.683783982907242E-5	0.0	0.0	0.002607561929595828	0.0	0.0010264855840815773	3.0726686126901216E-4	2.718129926610492E-4	2.498126405196103E-4	0.0010618529333687285	1.8552875695732838E-4	1.563232765358762E-4	0.0	0.0	0.0	0.0011350737797956867	1.704448610874382E-4	0.0	6.404918977774931E-5	0.0	0.0	4.833252779120348E-4	0.0	0.0	0.0	0.008744038155802861	0.004082035101557878	0.0011647218687315317	0.0	0.0	0.0	0.0	0.0	0.0	0.8956234803751303	0.0	0.0	0.002358604091456077	0.001093095281472035	0.0	0.0	0.0	0.0	0.0507821355701655	0.0	0.0	0.0	0.0	0.0	0.008403361344537815	8.163265306122449E-4	0.0	0.0	0.0	2.6123301985370953E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.108735491753207E-4	5.107252298263534E-4	3.2414910858995135E-4	0.0	8.703220191470844E-4	0.001238390092879257	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	0.0	0.0	0.0	3.5855145213338117E-4	1.2768130745658836E-4	0.0	0.0	9.090909090909091E-4	0.0	0.0	0.0	0.0	0.0	3.574833174451859E-4
ɥ	0.0	7.242965269981531E-6	5.773338721782807E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.304296548815027E-5	2.6082420448617632E-5	0.0	4.61361014994233E-5	0.0	1.3456052532429087E-5	5.6942744070836776E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3353573096683791E-4	0.0	0.0	3.3840184090601454E-5	1.920417882931326E-4	1.812086617740328E-4	6.245316012990258E-5	5.309264666843643E-4	0.0	0.0	0.0	0.0	2.559508574353724E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9439952672056795E-5	4.313784699005673E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8605898123324397	0.0	4.8134777376654636E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.635919364691509E-5	0.0	3.2414910858995135E-4	0.0	0.0	0.0018575851393188853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɦ	0.0	6.0358043916512754E-5	2.3093354887131228E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002909090909090909	1.721718619526011E-5	1.0432968179447053E-4	1.2616386162347658E-4	7.689350249903884E-5	7.65023141950044E-5	5.3824210129716346E-5	8.541411610625516E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3353573096683791E-4	0.0	0.0	0.0	1.1522507297587955E-4	0.0	4.996252810392206E-4	1.3273161667109106E-4	6.184291898577613E-5	0.0	0.0	0.0	0.0	5.675368898978433E-4	2.556672916311573E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6355458634319204E-4	0.0	0.0011119936457505957	0.0	0.0	0.7937956204379562	0.0	0.0	0.0	3.117206982543641E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7415534656913968E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.107252298263534E-4	3.2414910858995135E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɨ	0.0	0.0017576262388488515	7.505340338317649E-4	5.6462351374623E-5	0.0	0.0	0.0	5.787371954395509E-5	0.0	0.0	0.0	6.590828203472048E-5	0.0	1.818181818181818E-4	0.004416208259084218	5.738132498695879E-4	3.532588125457344E-4	5.536332179930796E-4	6.502696706575374E-4	4.3059368103773077E-4	0.001622868206018848	0.0	0.0	0.0	0.0	0.0	3.526756324649676E-5	2.7628379871804318E-5	0.0	4.6707146193367583E-4	0.0	6.875214850464078E-5	7.896042954473672E-5	0.0	0.0	3.7471896077941546E-4	0.0011945845500398195	4.329004329004329E-4	5.2107758845292065E-5	0.0	0.0	7.678525723061172E-4	0.0	0.0011931140276120675	0.0	0.0	1.0321743489928927E-4	1.3107877834578582E-4	1.6916384726921218E-4	0.0	0.0	0.0	7.94912559618442E-4	0.0028593965687241174	0.0019843409615426092	0.0	0.0	0.0	0.0	0.0	1.5885623510722796E-4	5.210142410559222E-4	0.0	0.0	0.8945367027677497	0.01439242120604846	0.0	6.234413965087282E-4	0.0	0.0017937219730941704	0.003627295397868964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002398081534772182	7.836990595611285E-4	0.0	0.0	0.0	4.2468254979402894E-5	0.0	0.0	0.0019828155981493722	0.0018326206475259622	2.553626149131767E-4	0.002917341977309562	0.0	8.703220191470844E-4	0.001238390092879257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.651304547425335E-5	7.171029042667623E-4	0.0011491317671092952	0.0	0.0	9.090909090909091E-4	0.0	0.0	7.942811755361397E-4	0.0	0.0	0.0
ɪ	0.0	0.0010767875034705875	9.237341954852491E-4	6.58727432703935E-5	0.0	2.4455857177794083E-4	0.0	1.929123984798503E-5	0.0	0.0	0.0	0.001080895825369416	1.0173974972021569E-4	0.0	6.456444823222541E-4	6.520605112154408E-4	2.649441094093008E-4	2.921953094963476E-4	4.781394637187775E-4	4.8441789116744714E-4	5.978988127437861E-4	1.9778481012658228E-5	0.0	0.0	0.0	0.0	4.7023417661995674E-5	1.841891991453621E-5	9.800078400627205E-5	0.0	0.0	6.875214850464078E-5	4.512024545413527E-5	0.0	0.0	6.245316012990258E-5	5.309264666843643E-4	1.2368583797155226E-4	0.0	0.0	2.4006721882126995E-4	0.001279754287176862	0.0	0.0011078915970683485	8.023535704733886E-4	0.0	1.0321743489928927E-4	1.3107877834578582E-4	1.208313194780087E-4	0.0	0.0	0.0	0.0	2.3663971603234076E-4	0.00355887237667968	0.015151515151515152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.850782190132371E-4	0.7329811137426367	2.1240441801189465E-4	3.117206982543641E-4	0.0	0.0	0.002720471548401723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.966213862765587E-4	0.0	1.0460251046025104E-4	0.0	4.2468254979402894E-5	0.0	0.0	6.609385327164573E-4	5.345143555284056E-4	0.0	0.00113452188006483	0.0	0.0017406440382941688	0.009287925696594427	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	0.0	7.51597143930853E-5	1.530260909485067E-4	3.5855145213338117E-4	0.0	0.0	1.8744142455482662E-4	0.0	0.0	3.232062055591467E-4	0.0013899920571882446	0.0	0.0	0.0
ɫ	0.0	1.2071608783302551E-4	5.773338721782807E-5	0.0	0.0	0.0	0.0	1.929123984798503E-5	0.0	0.0	0.0	2.6363312813888194E-5	0.0	0.0	8.608593097630054E-6	2.6082420448617632E-5	3.784915848704297E-5	0.005982314494425221	2.677580996825154E-4	1.7492868292157812E-4	1.4235686017709194E-4	0.0	0.0	0.0	0.0	3.3816152849010876E-5	0.0	9.209459957268105E-6	0.0	0.0	0.001303780964797914	0.0	1.1280061363533817E-5	0.0	0.001993295279514361	6.245316012990258E-5	0.0	0.0	0.0	0.0	1.2003360941063497E-4	2.559508574353724E-4	0.0	8.52224305437191E-5	0.0	0.0	0.0	0.0	9.666505558240696E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.816482582837723	0.0018703241895261845	9.276437847866419E-4	8.968609865470852E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002398081534772182	2.6123301985370953E-4	0.0	0.0	0.0	0.0	0.0	8.130081300813008E-4	0.0	0.0	2.553626149131767E-4	0.0	0.0	0.012184508268059183	0.0	0.0	0.0	1.5903307888040714E-4	0.0	0.0	0.0	0.002008032128514056	0.0	0.0	0.0	0.0	1.2768130745658836E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɬ	0.0	1.690025229662357E-4	3.464003233069684E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0606060606060605E-5	0.0	0.0	0.0	0.001568627450980392	2.868836782312665E-4	2.8257710318101083E-4	1.4235686017709194E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5885623510722796E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.8195137157107232	0.0	0.0	4.534119247336205E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.224660397074191E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005221932114882507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8304392236976505E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɭ	0.0	2.172889580994459E-5	1.1546677443565614E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.41923677270036E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8831168831168831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6123301985370953E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɮ	0.0	0.0	1.1546677443565614E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.381007304882737E-4	0.0	6.728026266214543E-5	5.6942744070836776E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.725909772386534E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6986547085201794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030461270670147957	6.191950464396285E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɯ	0.0	1.207160878330255E-5	2.3093354887131228E-4	1.411558784365575E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.272662562777639E-5	0.0	0.0	2.4104060673364153E-4	0.0	0.0	0.0	1.91255785487511E-5	0.0	2.277709762833471E-4	1.9778481012658228E-5	0.0	9.170946441672781E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.768036818120291E-5	0.0	0.0	0.0	2.654632333421821E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.718793137448235E-4	2.1568923495028364E-5	0.0	0.0	0.0	0.0	0.0	1.5885623510722796E-4	0.0069468565474122956	0.0	0.0	0.0	1.2145503127467055E-4	0.0	0.0	0.0	0.0	0.5744729086374971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.707767328456984E-5	0.0	0.0	0.0	4.2468254979402894E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.191950464396285E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɱ	0.0	7.242965269981531E-6	5.773338721782807E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0173974972021569E-4	0.0	0.0	0.0	0.0	0.0	9.56278927437555E-5	4.036815759728726E-5	0.0	0.0	0.0	0.0	0.0	1.1272050949670293E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.245316012990258E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1240441801189465E-4	0.0	0.0	0.0	0.0	0.9921875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001131381699901004	0.0	0.0	0.0	0.0	0.0
ɲ	0.0	2.1970327985610644E-4	1.732001616534842E-4	0.0	3.203634669151911E-4	4.891171435558817E-4	0.0	4.436985165036557E-4	0.00102880658436214	0.0014124293785310734	4.8520135856380397E-4	1.0545325125555278E-4	1.0173974972021569E-4	3.0303030303030303E-4	1.6356326885497103E-4	5.738132498695879E-4	2.7756049557164843E-4	2.768166089965398E-4	3.251348353287687E-4	0.005207492330050057	8.541411610625516E-5	0.0	0.0	0.0	0.0	1.0144845854703263E-4	1.880936706479827E-4	2.4865541884623886E-4	2.9400235201881614E-4	0.0014012143858010276	0.0	4.812650395324854E-4	1.3536073636240582E-4	2.304501459517591E-4	4.53021654435082E-4	1.8735948038970773E-4	0.0	3.0921459492888067E-4	4.168620707623365E-4	0.0	0.0	2.559508574353724E-4	0.0	0.0013635588886995057	2.674511901577962E-4	0.0	0.0	1.3107877834578582E-4	1.208313194780087E-4	2.1427040925648167E-4	4.6728971962616824E-4	0.0	0.0	5.915992900808519E-5	1.7255138796022691E-4	0.0	0.0	0.0	0.0	0.0	3.177124702144559E-4	0.0	0.0	6.082725060827251E-4	1.444043321299639E-4	1.8218254691200583E-4	4.248088360237893E-4	0.0012468827930174563	0.0	0.0	2.2670596236681024E-4	0.0	0.933106224837411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002398081534772182	1.7415534656913968E-4	0.0	0.0	3.5298270384751147E-4	6.370238246910434E-4	8.737439930100481E-4	0.0	6.609385327164573E-4	1.5271838729383018E-4	2.553626149131767E-4	6.482982171799027E-4	0.0	8.703220191470844E-4	6.191950464396285E-4	0.0	0.0	1.5903307888040714E-4	0.0	0.002036659877800407	0.0	0.002008032128514056	0.0	0.0	1.530260909485067E-4	0.0	1.2768130745658836E-4	0.0	0.0	0.0	9.899589874133787E-4	0.0	7.942811755361397E-4	0.0	0.0017167381974248926	4.7664442326024784E-4
ɳ	0.0	5.070075688987071E-5	5.773338721782807E-5	0.0	0.0	0.0	0.0	3.858247969597006E-5	0.0	0.0	2.4260067928190198E-4	2.6363312813888194E-5	1.0173974972021569E-4	0.0	1.721718619526011E-5	1.5649452269170578E-4	1.2616386162347657E-5	7.689350249903884E-5	9.56278927437555E-5	6.055223639593089E-4	2.8471372035418388E-5	0.0	0.0	0.0	0.0	0.0	2.3511708830997837E-5	3.683783982907242E-5	0.0	0.0	0.0	0.0	4.512024545413527E-5	1.1522507297587955E-4	9.06043308870164E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.408897221748764E-4	0.0	0.0	0.0	0.0	7.249879168680522E-5	4.2854081851296334E-4	4.6728971962616824E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018552875695732839	0.0	2.2670596236681024E-4	0.0	0.0	0.971240755957272	0.0	0.0	0.0	0.0	0.0	0.0017391304347826088	0.0	0.0	0.0	0.0	0.0	8.493650995880579E-5	0.0	0.0	0.0	0.0	2.553626149131767E-4	8.103727714748784E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82845424975251E-4	0.0	0.0	0.0	0.0	1.1916110581506196E-4
